Season,Squad,Min_squad,90s_squad,Age_squad_mean,NumPlayers_squad,OffScore_squad,MidScore_squad,DefScore_squad,IntensityScore_squad,OverallScore_squad,Comp
2019-2020,Rennes,27931.0,310.59999999999997,25.900655185994058,25,484.8023771854678,426.59778898667025,580.9496466641757,493.29746116063365,497.4499376121046,fr Ligue 1
2019-2020,Roma,37567.0,417.19999999999993,27.3214842814172,31,587.8504083386725,443.6883588271268,574.365644571397,473.2760413308629,535.3014705790655,it Serie A
2019-2020,SPAL,35506.0,394.9,27.994308004280967,31,308.4967569294286,477.68801715005395,589.8677212175138,460.54429930251445,458.6841650989988,it Serie A
2019-2020,Saint-Étienne,27669.0,307.3,27.377397086992662,31,398.2742359204661,429.0068083834439,673.3673662437601,546.9675324143665,500.2161368492234,fr Ligue 1
2019-2020,Sampdoria,36650.0,407.09999999999997,26.453165075034107,29,418.3061558067651,410.9084470944993,593.4443597892404,464.5677042435283,474.21965423016826,it Serie A
2019-2020,Sassuolo,36857.0,409.49999999999994,26.948458383325427,30,606.6695365798058,561.4051118549876,525.2045556846379,456.04740658513424,564.4264013731437,it Serie A
2019-2020,Schalke 04,33646.0,373.8,24.968409320573024,28,334.53253002528965,474.19985453749223,632.869520610726,509.52043443550116,480.5339683911693,de Bundesliga
2019-2020,Sevilla,38053.0,422.8,27.834974903424172,23,405.20244632015465,658.8422504189721,544.6072498559195,513.9606607578625,536.2173155316821,es La Liga
2019-2020,Sheffield Utd,37656.0,418.49999999999994,27.340338857021457,26,365.9440637897192,474.6765046413838,616.0166294556647,498.6867324392616,485.5457326289226,eng Premier League
2019-2020,Southampton,36501.0,405.79999999999995,26.24945069998082,24,478.15019620173643,516.5002168101184,626.6252276591964,546.8730493444514,540.4252135570172,eng Premier League
2019-2020,Strasbourg,25532.0,283.4,26.380066614420066,23,422.8333480747411,520.4412354999679,642.8718798797347,496.47153693556,528.7154878181478,fr Ligue 1
2019-2020,Torino,36616.0,406.8,27.72167631636443,24,466.4772704771474,451.1213746589985,631.7314856325788,514.9505264926082,516.4433769229082,it Serie A
2019-2020,Tottenham,36485.0,405.6,27.03327394819789,27,530.6560776432373,461.4004247691136,659.0433691516236,516.904982707199,550.3666238546581,eng Premier League
2019-2020,Toulouse,27576.0,306.20000000000005,25.53371047287496,30,339.498114177096,448.895361796843,630.3017054797282,499.6161610763625,472.89839381788914,fr Ligue 1
2019-2020,Udinese,37286.0,414.50000000000006,26.931212787641474,23,463.27233835679107,492.6923454109629,560.4119007318212,437.3930684818926,505.45886149985836,it Serie A
2019-2020,Union Berlin,33648.0,373.9,28.158473014740846,26,381.07275074206837,444.0256353159644,674.6363575976853,517.0654746984162,499.9115812185726,de Bundesliga
2019-2020,Valencia,37651.0,418.2000000000001,27.365982311226794,28,453.5291563260777,435.6805670106434,578.4132425141704,436.3429081026417,489.20765528363046,es La Liga
2019-2020,Valladolid,37930.0,421.50000000000006,27.51832294016187,30,313.5474920223356,419.60148464862345,558.3784992626286,444.5596458183252,430.5091586445292,es La Liga
2019-2020,Villarreal,37716.0,419.0,28.078910443794843,25,497.16835586883263,557.3619991200195,520.6677706823256,459.76061781484174,525.0660418903926,es La Liga
2019-2020,Watford,37662.0,418.29999999999995,29.32955233391748,26,342.5362565356542,496.21586844118406,594.7374043934229,508.357067814107,477.8298431234204,eng Premier League
2019-2020,Werder Bremen,35689.0,396.4000000000001,27.053097593095913,30,362.069967114352,524.8141024770264,626.1429604843878,493.22278710959733,504.3423433585887,de Bundesliga
2019-2020,West Ham,37693.0,418.70000000000005,27.81106836813201,29,490.10358649617694,481.5251860474203,598.2527104746146,496.85471681078144,523.2938276727373,eng Premier League
2019-2020,Wolfsburg,32823.0,364.70000000000005,26.36683118544923,25,465.85933201665864,592.0380584804826,658.212292404757,515.0038818148316,572.0365609672995,de Bundesliga
2019-2020,Wolves,37068.0,411.9,27.01620793448491,20,498.9411570115589,508.1976359827762,624.4360555227245,522.8932034632834,543.8582828390198,eng Premier League
2020-2021,Alavés,37570.0,417.6,29.46378132118451,29,326.7272374634656,318.97624813359397,606.7412342922293,455.0128917247224,417.48157329642964,es La Liga
2020-2021,Angers,37600.0,417.69999999999993,28.34677393617022,31,359.89715787581684,458.9814685820674,554.1793821185254,471.9791639860721,457.6860028588032,fr Ligue 1
2020-2021,Arminia,33778.0,375.40000000000003,26.416732784652737,26,287.30052669461827,361.8205983894404,655.4066346782432,491.4292700935976,434.84258658743397,de Bundesliga
2020-2021,Arsenal,37798.0,419.99999999999994,26.61671741012821,27,444.9638378658762,462.18576395891705,484.99350372725985,443.83280810401743,464.0477018506844,eng Premier League
2020-2021,Aston Villa,37643.0,418.29999999999995,25.608344180856996,24,486.68585471792994,488.78040620587666,608.8646655033239,498.24812624639213,528.1103088090435,eng Premier League
2020-2021,Atalanta,37429.0,415.8,27.789128750434152,29,744.8644145281526,518.4429067436848,602.6199867694753,552.8650555009172,621.9757693471042,it Serie A
2020-2021,Athletic Club,37488.0,416.6,26.98671308151942,25,405.2115276563479,378.17487812094345,511.200804692407,446.39030646144204,431.52907015656615,es La Liga
2020-2021,Atlético Madrid,38073.0,423.0,27.75974575158249,24,578.4633341719172,475.1617006933818,569.8179172800067,483.26450388998717,541.1476507151018,es La Liga
2020-2021,Augsburg,33697.0,374.5,27.39728462474404,25,393.97252090838634,438.2547739276555,636.9462790000604,475.24410918625574,489.72452461203403,de Bundesliga
2020-2021,Barcelona,37601.0,417.9,26.814393234222493,24,602.2291767719976,629.9269812069073,506.6129746222046,498.0900771662752,579.5897108670365,es La Liga
2020-2021,Bayern Munich,33498.0,372.09999999999997,27.71219475789599,28,704.5247791112225,747.6504224944821,614.7491260603925,530.6747616742164,688.9747758886991,de Bundesliga
2020-2021,Benevento,37917.0,421.00000000000006,29.054466075762377,29,445.7087153584959,385.5310130140925,573.9485445130771,428.2478589805934,468.39609096188843,it Serie A
2020-2021,Betis,37511.0,416.59999999999997,28.33819412972195,25,431.75474830332325,394.0970882685224,628.4499722727121,498.9783397111262,484.76726961485264,es La Liga
2020-2021,Bologna,37888.0,421.1,27.589215582770272,36,454.3527243709348,510.4359746797049,582.4671132092,492.2568732566218,515.7519374199466,it Serie A
2020-2021,Bordeaux,37570.0,417.40000000000003,27.992659036465263,28,385.0466054567127,475.1104309908471,621.7586609957553,497.90279503312723,493.9718991477717,fr Ligue 1
2020-2021,Brest,38132.0,423.79999999999995,25.402929749028665,26,456.6235642025609,373.98254773197135,638.1157445904096,489.9128142562295,489.5739521749806,fr Ligue 1
2020-2021,Brighton,36653.0,407.40000000000003,26.09672418996406,26,394.7375910781251,449.379314748457,578.7643500727422,478.73548345290993,474.29375196644145,eng Premier League
2020-2021,Burnley,37680.0,418.5,28.719846072186836,25,321.4402587241739,423.173890793589,619.9482835885706,480.11840356732165,454.8541443687778,eng Premier League
2020-2021,Cagliari,37645.0,418.09999999999997,26.886856156196043,30,340.8041137985522,492.2892566000209,594.0293480708206,473.48644028597306,475.7075728231312,it Serie A
2020-2021,Celta Vigo,36055.0,400.69999999999993,26.994497806895783,30,459.6240215534975,550.7668283321918,632.7837607747783,503.40060968809706,547.7248702201559,es La Liga
2020-2021,Chelsea,37470.0,416.19999999999993,26.762034081842014,25,497.456525412388,522.8019601559555,563.1126286672741,503.9512987843336,527.7903714118726,eng Premier League
2020-2021,Crotone,38325.0,425.8,28.202773646444882,31,393.5917383774067,404.54522444407627,576.1089827978277,447.27745923102145,458.08198187310353,it Serie A
2020-2021,Crystal Palace,37676.0,418.5,29.484528612379236,24,408.17372797821326,399.6627154286995,547.8833585703088,476.1712077841792,451.90660065907394,eng Premier League
2020-2021,Cádiz,37686.0,418.5,29.20222363742504,34,307.3997118867622,356.6613381318291,610.8145247260366,440.02656544077036,424.9585249148759,es La Liga
2020-2021,Dijon,37254.0,414.0,26.195032409172615,32,249.68725866222007,383.37465606528826,658.9609032958454,467.94789191234406,430.67427267445123,fr Ligue 1
2020-2021,Dortmund,33721.0,374.8,26.04642211085081,26,624.9743866182571,513.4076681268408,620.2577507309157,515.9992186599661,586.2132684920044,de Bundesliga
2020-2021,Eibar,37715.0,419.00000000000006,29.09677119693728,30,343.7174226746424,365.48504488718686,586.1504537463653,517.9521685663151,431.7843071027316,es La Liga
2020-2021,Eint Frankfurt,33376.0,371.1,27.665139621284755,23,607.9124330103119,453.462787368048,624.0688385838517,515.3362128628071,561.8146863207372,de Bundesliga
2020-2021,Elche,37553.0,417.29999999999995,28.504588182036052,30,327.3975999119647,443.3047472457604,555.4890252985701,424.971359701781,442.063790818765,es La Liga
2020-2021,Everton,37674.0,418.5,26.759667144449754,28,407.52206310278575,425.3025999192105,619.927048202931,497.9006545773369,484.2505704083091,eng Premier League
2020-2021,Fiorentina,36976.0,410.7,27.320875073659398,26,376.4482791831655,391.27190119868396,499.2520204121638,452.0761922135182,422.3240669313377,it Serie A
2020-2021,Freiburg,33758.0,375.0,26.63734818413413,24,501.3365966757297,429.894665204572,542.2084746133582,457.2215945893983,491.14657883122,de Bundesliga
2020-2021,Fulham,37714.0,419.20000000000005,25.613316009969772,28,302.1624615081853,493.41695099785113,621.6625706337483,511.98109808274944,472.4139943799282,eng Premier League
2020-2021,Genoa,36347.0,404.2,28.79596390348584,32,494.0469493730618,514.881433325919,561.860725828447,456.94778715287583,523.5963695091426,it Serie A
2020-2021,Getafe,37976.0,422.0,27.07338055614072,31,310.7741223847165,353.2796611884344,619.6234793884375,493.80755469624904,427.89242098719615,es La Liga
2020-2021,Gladbach,33487.0,372.2,27.30252038104339,22,473.84036472490595,587.3707921531667,599.4478031929456,493.08048903844644,553.5529866903394,de Bundesliga
2020-2021,Granada,37695.0,419.00000000000006,27.480642762284198,34,403.71278623304596,433.59077016201974,499.000064131282,441.8459908980808,445.43454017544923,es La Liga
2020-2021,Hellas Verona,38088.0,423.3,26.59689140936778,31,346.56484765562595,425.4894515597087,575.4336229870667,485.309253859581,449.16264073413373,it Serie A
2020-2021,Hertha BSC,33642.0,373.7,26.143980819916802,31,405.9720389021235,465.5607908981181,576.152903587761,459.80143442214546,482.5619111293342,de Bundesliga
2020-2021,Hoffenheim,33883.0,376.40000000000015,26.106569666204287,30,508.84972714358327,499.125073289864,562.3357747949356,504.059950457872,523.4368584094609,de Bundesliga
2020-2021,Holstein Kiel,10.0,0.1,24.7,1,,,,,,de Bundesliga
2020-2021,Huesca,37743.0,419.3,28.70345049352683,27,342.43741071568206,369.62642481817124,618.5598981849072,461.75017401228894,443.5412445729201,es La Liga
2020-2021,Inter,37864.0,420.79999999999995,28.133961018381573,24,718.1882133189742,628.0085006192726,498.59833340136197,441.6252809175417,614.9316824465362,it Serie A
2020-2021,Juventus,37727.0,419.09999999999997,28.05018421819917,29,627.3833191085236,544.608434499765,602.2892706804998,492.52593199700453,591.4270080962627,it Serie A
2020-2021,Köln,33691.0,374.6,25.27085571814431,28,288.64242057888447,497.77100511825506,640.5394864242744,500.67991754870746,475.65097070713796,de Bundesliga
2020-2021,Lazio,37712.0,419.00000000000006,29.66119272380144,30,546.3794390733852,554.9697034577205,558.2496647576913,478.99065225150144,553.199602429599,it Serie A
2020-2021,Leeds United,37602.0,417.9,26.502037125684804,23,520.840564943161,452.2660994332126,699.3649468943242,497.49385756924045,557.4905370902326,eng Premier League
2020-2021,Leicester City,37663.0,418.40000000000003,26.881809733690893,27,517.4383943025614,510.92740852656885,652.596316517634,507.9284210630119,560.3207064489214,eng Premier League
2020-2021,Lens,37647.0,418.30000000000007,26.873091180627785,27,481.2030737443264,403.06973195771,664.2807331754552,510.9116091575799,516.1845129591638,fr Ligue 1
2020-2021,Levante,37738.0,419.6,28.40010334410939,29,428.1076335640439,474.99656679853484,564.5686431933184,437.33170977927784,489.22428118529905,es La Liga
2020-2021,Leverkusen,33697.0,374.3,25.868190062739732,29,544.2258606003409,552.7777698262515,611.3748559276906,488.1889169275316,569.4594954514276,de Bundesliga
2020-2021,Lille,37680.0,418.50000000000006,25.700124734607222,21,540.9677839780177,524.8157819755286,637.2292999922107,510.20872251310635,567.6709553152523,fr Ligue 1
2020-2021,Liverpool,37390.0,415.5,27.207785504145495,27,601.3175689654112,467.4022775854952,537.2005895351408,485.6752083000571,535.3068120286824,eng Premier League
2020-2021,Lorient,37599.0,417.80000000000007,27.22567887443815,26,456.1140978828431,497.3153284487562,610.4294447981085,495.4134888326279,521.2862903765694,fr Ligue 1
2020-2021,Lyon,37390.0,415.5,26.272193099759296,27,616.0582264656316,587.9700424930362,584.6807027006447,503.7371893369784,596.2363238864376,fr Ligue 1
2020-2021,Mainz 05,33924.0,376.9,26.247697795071335,30,349.22084712149143,520.7361473350236,621.555798712203,507.8975347239927,497.17093105623934,de Bundesliga
2020-2021,Manchester City,37498.0,416.6,26.715507467411012,24,633.3607991860212,577.4461881338814,513.7021725002746,498.7962698309145,574.8363866067257,eng Premier League
2020-2021,Manchester Utd,37651.0,418.4000000000001,26.02760690571049,29,575.9446764921455,539.5322053928422,572.0273961157981,496.34677554538814,562.5014260002619,eng Premier League
2020-2021,Marseille,37550.0,417.29999999999995,27.74771592881944,31,498.51296194430944,475.548658755382,600.0320663211635,496.3008342495173,524.6978956736183,fr Ligue 1
2020-2021,Metz,37472.0,416.3,26.289784476686858,26,443.9415508686487,434.19814233668166,654.0488624952129,497.9133100167385,510.72951856684773,fr Ligue 1
2020-2021,Milan,38491.0,427.8,24.861619599386874,27,525.6373544336631,482.6768184871258,625.6979185429492,493.7273690987965,544.6706971545794,it Serie A
2020-2021,Monaco,37467.0,416.5,25.181968131956122,29,580.7622725523445,540.8718124266189,599.6313373217554,531.3814213385322,573.7551407669063,fr Ligue 1
2020-2021,Montpellier,37360.0,415.3,28.400521948608137,25,588.6362756820299,539.0943517474676,617.3378078187891,455.86491968374656,581.6894784160955,fr Ligue 1
2020-2021,Nantes,37587.0,417.5,26.206946550669112,25,412.3583591277434,422.28506907078037,706.7841467032641,523.0787716820095,513.8091916339293,fr Ligue 1
2020-2021,Napoli,37636.0,418.20000000000005,27.474075353385054,24,656.3005426979872,546.2204715254285,564.5893766640945,476.1054387172832,589.0367969625034,it Serie A
2020-2021,Newcastle Utd,37863.0,420.7,27.61003574667876,27,369.72451477952757,377.79496276565044,509.2064042319853,422.5752674102412,418.9086272590544,eng Premier League
2020-2021,Nice,37573.0,417.6,23.955577143161317,30,421.1355167716591,446.76004156378343,585.371683811221,466.1615041824836,484.4224140488879,fr Ligue 1
2020-2021,Nîmes,37396.0,415.4,26.16041555246551,32,393.4276294310677,420.2292308619109,614.7297258366974,478.8727267324844,476.1288620432253,fr Ligue 1
2020-2021,Osasuna,37596.0,417.8,28.238005710283897,28,372.8142047082124,370.0895369140495,575.628015719401,488.3899073280678,439.51058578055427,es La Liga
2020-2021,Paris S-G,37545.0,417.0,27.107271274470634,31,690.6301725893162,612.4525879856602,544.2319682167671,485.9820791572491,615.7715762639145,fr Ligue 1
2020-2021,Parma,38409.0,426.70000000000005,28.38508422505142,40,352.2930154846856,454.67207797753304,596.5397422568421,469.1314592146524,467.83494523968693,it Serie A
2020-2021,RB Leipzig,33694.0,374.1,25.469252685938148,25,556.1074710704993,533.508894417613,593.4217789398994,518.6368831351443,561.0127148093371,de Bundesliga
2020-2021,Real Madrid,37568.0,417.5,28.30321874081791,30,523.932337604061,672.0172980749193,560.7116279703769,483.35499002987484,585.5537545497857,es La Liga
2020-2021,Real Sociedad,37877.0,420.79999999999995,25.388924677244766,30,498.29000045016465,470.44590771720607,531.4638200113943,475.3603243437136,500.0665760595884,es La Liga
2020-2021,Reims,37428.0,415.9,24.975510313134553,29,344.5538111044012,503.75108583370655,645.2437302116385,472.21909984735896,497.8495423832487,fr Ligue 1
2020-2021,Rennes,37814.0,420.5,25.95725128259375,31,503.236796689978,435.4107295672704,578.5423002298154,516.2293553749912,505.7299421623546,fr Ligue 1
